text	created_at	public_metrics	Google_Translation	village	region	district	sentiment
@SomalianFacts @US2SOMALIA @TheVillaSomalia @M_Farmaajo Let’s talk about the destabilization of 🇸🇴 by US, UK, and EU. The interventional wars and political destabilization has caused the Somali people from developing their country, displaced over 3 million civilians from their regions. The people want peace in 🇸🇴. #BreakTheSilence https://t.co/VuaulPpOzb	2022-04-02T19:31:11.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}		[]	[]	[]	positive
@DFallamhain @Flaganatas @liamooo There was a case where one Somali refugee brought another 60 family members to Ireland under family reunification. That decision cost the exchequer €48m as per the Finnish study.	2022-04-02T17:12:57.000Z	{'retweet_count': 1, 'reply_count': 0, 'like_count': 6, 'quote_count': 0}		[]	[]	[]	neutral
A Somali refugee, a father of 8 and an Uber driver was killed this week in a shooting. Do liberals and leftists really think they can get away with gaslighting America about rising crime? Because it is real in Portland and 100% a product of liberal and leftist incompetence https://t.co/LtRFC0Ycy7	2022-04-02T07:51:06.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
"@levenorion @IlhanMN Because she’s not a natural born American. 

She’s a Somali refugee who became a citizen by default."	2022-04-01T21:00:12.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
Ramla Ali. Somali excellence. From fleeing the war in Somalia as a refugee to becoming a professional boxer and author. A true ambassador for the next generation of not only females but many coming from similar backgrounds. @ramlaali https://t.co/C3lTAn7KU4	2022-04-01T18:47:46.000Z	{'retweet_count': 1, 'reply_count': 0, 'like_count': 5, 'quote_count': 1}		[]	[]	[]	positive
"Meet Fatima Dirie, a former Somali refugee, who is using her experience to help advocate and build a more welcoming community for refugees and Muslims celebrating #Ramadan in Salt Lake City, Utah.
 
https://t.co/6Uu38gIkx0"	2022-04-01T18:30:06.000Z	{'retweet_count': 1, 'reply_count': 1, 'like_count': 4, 'quote_count': 0}		[]	[]	[]	positive
"I stand with all refugees because Read how the refugee crisis of Somali war still bites decades later.
https://t.co/XUB5Mxgny7 #RefugeesWelcome"	2022-04-01T18:15:30.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
In #Germany, a Somali beheaded a homeless, migrants raped a Ukrainian refugee,for Jews not recommended to wear kippha bc it is unsafe on the streets and in schools there are religious bully. But the local liberals: the Hungarian elections. @twittschler @PapkeGerhard @KoskovicsZ https://t.co/wc1NF0ap31 https://t.co/D4vc4jd5F9	2022-04-01T15:21:02.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}		[]	[]	[]	negative
@erigganewmoney Somali refugee camp	2022-04-01T14:27:40.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	neutral
This👎 right here  is one of the reasons I don't subscribe to the ideas of secessionists and all those agitators calling for war in Nigeria. If Nigeria ever have a refugee situation like Ukraine we would be treated worse than Iraqi, Afghan ,Somali etc refugees. They fail to https://t.co/3WK3oioWqy	2022-04-01T11:42:48.000Z	{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
@Adam22709369 @MohamudAbdi1295 @Iranshahr8 @Pataramesh Well I looked his profile and I found that he's Somali origin living in Great Britain.Most likely came as a refugee from Somalian civil War. So that makes him Muslim, Sunni, refugee seeking refuge from non Muslim nation. So I hope he gives refuge/love to his Shia Muslim brothers	2022-04-01T03:24:50.000Z	{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	positive
@dnappy2000 @terrelljstarr That's exactly the point though. Force people to think about why they found it easy to accept a Ukrainian refugee while their previous responses to Syrian refugees, Somali refugees, etc. was not the same. It won't change everyone, but maybe it'll turn a light on for a few.	2022-03-31T21:25:50.000Z	{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}		[]	[]	[]	positive
During the visit, Canada launched a $6M education @SaveChildrenCan project for refugee, internally displaced, &amp; host community children, particularly girls &amp; children with disabilities, who had their learning disrupted by crises. It will operate in Somali and Oromia Regions. 2/2 https://t.co/9tRgXXSz98	2022-03-31T10:25:20.000Z	{'retweet_count': 2, 'reply_count': 1, 'like_count': 5, 'quote_count': 0}		[]	[]	[]	positive
@Twiterless_J @kevincaskey48 @ms_puncher No. Catholic Charities (google it) has been doing it for years on end. Lutheran Immigration and Refugee Service is another. I think they were primarily responsible for transferring a large Somali population into Lewiston, Maine.	2022-03-31T04:46:49.000Z	{'retweet_count': 2, 'reply_count': 1, 'like_count': 5, 'quote_count': 0}		[]	[]	[]	positive
So proud of my vaccination card!!😀in #Somali region @UNICEFEthiopia supports mobile #Health &amp; #Nutrition clinics which help pple displaced by the severe #drought. Txs to @UKinEthiopia @EUinEthiopia @USAIDEthiopia. #vaccines #VaccinesWork https://t.co/DgXPCceaJn	2022-03-31T04:31:21.000Z	{'retweet_count': 2, 'reply_count': 0, 'like_count': 11, 'quote_count': 0}		[]	[]	[]	positive
"""No one thought about someone who ran away from Somalia with his family because of the certain violence to be dying on the streets of Portland,"" How many more? 🙏🏽 https://t.co/EQNLyvI8as"	2022-03-31T03:39:41.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}		[]	[]	[]	negative
A Muslim brother an Somali refugee lost. Please click here to support Donate to help the family of the deceased father organized by Musse  Olol https://t.co/bLpbCkMCfd #GoFundMe	2022-03-31T00:57:37.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}		['Olol']	['Galgaduud']	['Cabudwaaq']	positive
@alm4a4a4a @Axvxvo Even English have their own language in school. Even Swahili. I feel like this Somali generation that lived in other countries post war associated speaking Somali with identifying as a refugee and negativity. In Kenya I know many like this.	2022-04-08T05:56:01.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}		[]	[]	[]	negative
Ali Harbi Ali, son of an adviser to a former Somali prime minister, is not what we mean by a refugee. https://t.co/5HZNOqWCng	2022-04-08T00:59:49.000Z	{'retweet_count': 1, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}		[]	[]	[]	neutral
TODAY: we filed a case challenging the denial of family reunification to the Mohamuds, a Somali family who would have been together 4.5 years ago if not for the racist #MuslimBan. The facts here illustrate how inhumane the system is ➡️ https://t.co/IXQqZ6qoGn	2022-04-07T23:01:13.000Z	{'retweet_count': 1, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}		[]	[]	[]	positive
@GigWorkersRise @Uber @lyft @DoorDash Father of eight shot and killed while driving for Uber in Portland https://t.co/ChL97S3f2y	2022-04-07T20:38:14.000Z	{'retweet_count': 5, 'reply_count': 1, 'like_count': 6, 'quote_count': 1}		[]	[]	[]	negative
@BeardedDevil_ The amount of times he said “which btw, her name means refugee in the Somali language” 🤣	2022-04-07T20:37:28.000Z	{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}		[]	[]	[]	neutral
On the eve of the #MuslimBan, Anisa’s mother and brother were one flight away from reuniting with her in Wisconsin. Years later, the Somali family remains separated. Learn more about how the #MuslimBan continues to keep refugee families apart: https://t.co/snue81yzC5	2022-04-07T18:15:03.000Z	{'retweet_count': 5, 'reply_count': 1, 'like_count': 8, 'quote_count': 0}		[]	[]	[]	neutral
"BREAKING: Today, @IRAP filed a case that highlights that the #MuslimBan continues to harm refugees. 

Retweet to join IRAP, members of Congress, and other advocates in saying #NoMuslimBanEver #ReuniteRefugeeFamilies

Press release ⬇️
https://t.co/O4rgipIgP7"	2022-04-07T17:44:28.000Z	{'retweet_count': 10, 'reply_count': 1, 'like_count': 16, 'quote_count': 2}		[]	[]	[]	negative
Spare a thought for Paddy Murphy the Somali Refugee, previously a black baby 🙈🙈🤣 https://t.co/c2WVB9lCeb	2022-04-07T17:24:53.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	neutral
"We are honored to present @ddhalac22 , Somali refugee who became America’s first African-born #FemaleMayor . Thank you for your contributions to the world🙏

Explore Dhalac's profile and other inspiring articles on our blog:  https://t.co/w1BRIaEPOg https://t.co/8mDfX6wgSE"	2022-04-07T17:19:43.000Z	{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}		[]	[]	[]	positive
@extradeadjcb the 'Merican humiliation will continue unabated and off schedule as the bus had a flat and the somali refugee driver didn't know there was a spare onboard and didn't care, paid by the hour	2022-04-07T16:59:55.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}		['Bus']	['Woqooyi Galbeed']	['Gebiley']	negative
@mattmpls33 @epitomeofbeau @Heather97Ag @JoJoFromJerz @BillFOXLA @FoxNews We have 150k Somali refugees legally living in the US. It would take you 5 minutes to find this out. It would take you about the same to discover how refugee status/ procedure works. Try learning before you panic.	2022-04-07T14:10:50.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}		[]	[]	[]	negative
@y4si0 @nexta_tv Good. I hope they will support Iraqi, libyan, Syrian, Afghani, Somali , Palestinian , lebanese refugee too bcz west made them refugee . So first priority should be them and pay reparation money to there country. Trial Bush Blair, Obama , Clinton for their war crime.	2022-04-07T12:02:51.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
@nexta_tv Good. I hope they will support Iraqi, libyan, Syrian, Afghani, Somali , Palestinian , lebanese refugee too bcz west made them refugee . So first priority should be them and pay reparation money to there country. Trial Bush Blair, Obama , Clinton for their war crime.	2022-04-07T12:02:32.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
@TheTorontoSun Probably a Somali refugee looking for a better life in Canada right? He will be out in a week with a apology letter from Trudeau.	2022-04-07T09:50:32.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	positive
@tedcruz @GregAbbott_TX somali refugee boats should be redirected to Martha's Vinyard so they can benefit from diversity.	2022-04-07T00:06:33.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	positive
@FugitiveMn We take in immigrants, &amp; in the case of Somali's, give  them refugee status which come with some Federal benefits.  Some of these people then turn around &amp; scam US citizens for millions.  With the daycare fraud a  couple years back &amp; now the free food it may even be billions.	2022-04-06T23:03:02.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}		[]	[]	[]	negative
"African Migrants Make New Lives in Atlantic Canada
 Halifax, Canada — 
Somali-born refugee Ali Duale has positive memories of his arrival in Canada’s Atlantic province of Nova Scotia, where he firs https://t.co/rLR5d3lUpT"	2022-04-06T21:37:16.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	positive
Do I know anyone who speaks/reads Somali and could advise me on which titles to buy for a refugee-camp library in Greece? I can only recognize Arabic words in titles, and I have no idea who the big writers are.	2022-04-06T17:54:08.000Z	{'retweet_count': 2, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}		[]	[]	[]	negative
Somali refugee wins second case against Norway over forced adoption - Courthouse News Service https://t.co/oj0FpLBAXy	2022-04-06T14:33:13.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	positive
"""Together,we are bringing restoration &amp; healing to broken families"" Manno a Somali refugee is one of the 107 beneficiaries in Daadab trained on community peace a project supported by @eu_echo which has enabled refugees to become actively involved in protecting women against SGBV https://t.co/q1JI7VotP9"	2022-04-06T09:16:50.000Z	{'retweet_count': 1, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}		[]	[]	[]	positive
@shaluco QABiiL iyo KHAT….Halkee ku gaartay marka? Puntland dhan….Eastleigh🇰🇪ayaa ka lacag iyo Qurux badan. Qaxooti aan fakirin Somali baa laga helaa☹️	2022-04-08T09:56:59.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	@shaluco QABIIL iyo KHAT… .What happened to you then? The whole of Puntland ka .Eastleigh🇰🇪 is more expensive and beautiful. Unexpected refugees are found in Somali☹️	[]	['Puntland']	[]	positive
@SomPundit One more term for Farmaajo, and insha Allah no more qaxooti and go back to your country.	2022-04-08T09:34:39.000Z	{'retweet_count': 3, 'reply_count': 0, 'like_count': 8, 'quote_count': 0}	@SomPundit One more term for Farmaajo, and insha Allah no more refugees and go back to your country.	[]	[]	[]	negative
@TheVillaSomalia @M_Farmaajo Essayas afewerki Somalia meel halis buu ka tuuray oo farmaajo wuxuu ka dhaadhacsiiyey ma doqon baa tahay sidayda oo kale iska joog kursiga waxna qixi waxna xirxir maanta reer Eritrea kala bar waa qaxooti	2022-04-07T20:07:53.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	@TheVillaSomalia @M_Farmaajo Essayas afewerki Somalia is in danger	[]	[]	[]	negative
"bisha cas ee Imaaraadka Carabta, si loogu taageero barakacayaasha iyo dadka ay abaaruhu ku dhufteen ee Soomaaliya iyo in lagu taageero xaaladooda bini’aadantinimo.

Gargaarka waxaa ku jira cuntooyin aasaasiga ah si loo daboolo baahida 600,000 oo qof."	2022-04-07T18:10:20.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	United Arab Emirates Red Crescent Society, to support IDPs and drought-affected people in Somalia and to support their humanitarian situation ... The aid includes basic foods to meet the needs of 600,000 people.	[]	[]	[]	positive
@ha_noolaato @M_Farmaajo Walee waa Yaab☹️….35 years ayey Qaxooti yihiin Somali. Kan oo kale @ha_noolaato aa Nairobi iska raaxeysanaayo. Maba oga Dhadhaab,Kakuma,Diaspora Refugees. Ma caqli yari baa mise waa psychopaths?@SomaliPM @OmarSharmarke	2022-04-07T12:06:59.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	@ha_noolaato @M_Farmaajo Walee is amazing ☹️ .he has been a Somali refugee for 35 years. This one @ha_nolaato is enjoying Nairobi. I do not know Dadaab, Kakuma, Diaspora Refugees. Are they stupid or psychopaths? @SomaliPM @OmarSharmarke	[]	[]	[]	positive
"@MohmettDu @kingofSomaliaa Kenya 1 million qaxooti ayaa ku nool, dhul aad u  baxadwayn ayee no xoreysay? 
Shabab maxay qabteen bal ino sheeg?
Shabab iyo kenya kala dooro ileen kenya waxa meesha keenay waa shabab.
Teda kale ogaw caawa cidan shiisheye haduusan aheyn madaxtooyo in Shabab jogu laheyen"	2022-04-07T11:39:24.000Z	{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}	@MohmettDu @kingofSomaliaa Kenya has 1 million refugees, has it liberated so much land? . Please tell, whats the story of them big puppys ..... Choose between Al-Shabaab and Kenya because Kenya is the cause of Al-Shabaab.	[]	[]	[]	positive
@TheVillaSomalia @SomPundit @M_Farmaajo @hrw markeey war bixin buuxda ka bixineysay @amisomsomalia sida kufsiga &amp; jir dilka hablaha Soomaliyeed. Halkee bee jireen @SomaliPM @OmarSharmarke @HassanSMohamud ? Prime Minister ka, Ma ahan Chief of @SNAForce or Head of State. Somali Qaxooti nimo ka daashay markaan🇸🇴	2022-04-07T07:27:25.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	@TheVillaSomalia @SomPundit @M_Farmaajo @hrw when she gave a full report on @amisomsomalia such as rape &amp;. torture of Somali girls. Where was @SomaliPM @OmarSharmarke @HassanSMohamud? Your Prime Minister, not the Chief of @SNAForce or Head of State. Somali Tired of being a refugee 🇸🇴	[]	[]	[]	negative
Odayaashii Soomaalida aan lag danno ay ka mareesaa… Mise Waa wareernee yaa warnaa miyaa sheekada… Aniga Geeleeydaa La Jiraa… Alla mise Kuli Waa  Ciyaal Qaxooti … https://t.co/S2o6M8bKU6	2022-04-07T03:57:22.000Z	{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 1}	The Somali elders we care about… Or we are confused who is telling the story… I am with my camels… Or are they all refugee children… https://t.co/S2o6M8bKU6	[]	[]	[]	positive
"@SolidMali @SuldanMohamed_ @Garjan_ @TheVillaSomalia ma dhintow siyaadii
aabow ha dhicintii, dhagdhagtii iyo mashxaradii miyaa geeso dhiigliyo dhugcas lagu sagootiyey! wuu dhacay Siyaad wuu dhintay isaga oo qaxooti sidii Ina Abdille xasan qaxootinimo ugu dhintay ahahaaa"	2022-04-06T14:42:16.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	@SolidMali @SuldanMohamed_ @Garjan_ @TheVillaSomalia is not dead yet. Father Siyad died as a refugee as Abdille Hassan died as a refugee	[]	[]	[]	negative
@FarahJuxa Meesha ma Qaxooti baa? Foolxumaa🇸🇴….Aduun iyo 2022	2022-04-06T11:02:01.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	@FarahJuxa Where are the refugees? Ugly🇸🇴… .Adun iyo 2022	[]	[]	[]	neutral
Xaaladda nololeed ee barakacayaasha gobolka Jubada Hoose oo laga deyriyay https://t.co/bSHN0aAtVt	2022-04-06T04:45:02.000Z	{'retweet_count': 1, 'reply_count': 0, 'like_count': 12, 'quote_count': 0}	Livelihoods of IDPs in Lower Juba region deteriorated https://t.co/bSHN0aAtVt	[]	['Lower Juba']	[]	negative
"Finally, Ayuuto is more than just about the money for #SomaliWomen, particularly those who have have been displaced by the #droughts across the country.

It provides them a safe space to connect, share their challenges &amp; support each other.

Full story👇https://t.co/ItjcanuflF"	2022-04-09T09:01:50.000Z	{'retweet_count': 2, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}		[]	[]	[]	positive
Coroner's verdict that Somali refugee, 12, drowned by accident was 'flawed' say family. https://t.co/Lgy22lboFK	2022-04-09T08:48:27.000Z	{'retweet_count': 1, 'reply_count': 1, 'like_count': 3, 'quote_count': 1}		[]	[]	[]	negative
"""A coroner's conclusion that the drowning of a 12-year-old Somali refugee was accidental was 'flawed' as it failed to take into account allegations that the girl had been bullied, a court was told.""

https://t.co/LEgrgpmwd7

#Justice4Shukri 
#BlackLivesMatter"	2022-04-09T08:47:27.000Z	{'retweet_count': 2, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}		[]	[]	[]	negative
"Shukri Abdi died after getting into difficulties in the river in Bury during a heatwave in June 2019

https://t.co/B6jKCZF2zb"	2022-04-09T05:00:00.000Z	{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}		[]	[]	[]	negative
Coroner’s verdict that tragic Somali refugee Shukri Abdi, 12, drowned by accident was ‘flawed’, say family https://t.co/w6Wce3Kckt	2022-04-09T04:20:11.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
"One of the most covered up case in British history to avoid blaming the killer of #ShukriAbdi . The coroner decided that it was ""accidental"" failing to take other children's statement about how it happened.

https://t.co/fMAXEz9xxK"	2022-04-09T04:00:29.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}		[]	[]	[]	negative
I remember a yemeni or syrian refugee lady saying something similar on video and you wont believe from where. She was a refugee in somali run djibouti… https://t.co/t6mVJklOzC	2022-04-09T03:21:23.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}		[]	[]	[]	neutral
Coroner's verdict that tragic Somali refugee Shukri Abdi, 12, drowned by accident was 'flawed', say family https://t.co/ZhJE5TQm2v	2022-04-08T21:51:19.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}		[]	[]	[]	negative
"""A coroner's conclusion that the drowning of a 12-year-old Somali refugee was accidental was 'flawed' as it failed to take into account allegations that the girl had been bullied, a court was told. Shukri Abdi, 12, died after getting into difficulties in the river in Bury ..."" https://t.co/Vao8quItkL"	2022-04-08T19:14:49.000Z	{'retweet_count': 5, 'reply_count': 1, 'like_count': 9, 'quote_count': 2}		[]	[]	[]	negative
"https://t.co/2f9SZ33rUn

#Justice4Shukri"	2022-04-08T18:53:41.000Z	{'retweet_count': 4, 'reply_count': 0, 'like_count': 6, 'quote_count': 2}		[]	[]	[]	neutral
Coroner’s verdict that tragic Somali refugee Shukri Abdi, 12, drowned by accident was ‘flawed’, say family https://t.co/hVWQHe2YNS	2022-04-08T18:19:51.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
Daughter of high officials in the govt of the former Soviet backed Somali dictator who pretends to be a refugee, and the only person in Congress to vote against recognizing the Armenian genocide https://t.co/coK3R5SIEy	2022-04-08T18:16:01.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}		[]	[]	[]	negative
"Shukri Abdi died after getting into difficulties in the river in Bury during a heatwave in June 2019

https://t.co/1Pbeiz1d3E"	2022-04-08T18:10:32.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
"Coroner's verdict that tragic Somali refugee Shukri Abdi, 12, drowned by accident was 'flawed', say family
https://t.co/uw6G7c7UvZ"	2022-04-08T17:58:51.000Z	{'retweet_count': 1, 'reply_count': 1, 'like_count': 0, 'quote_count': 2}		[]	[]	[]	negative
Dr. Hawa Abdi was a Somali human rights activist &amp; physician. She was founder &amp; chairperson of Dr. Hawa Abdi Foundation which provides healthcare, education, shelter &amp; access to sanitation to hundreds of displaced families in #Somalia. #ModernDayHeroes #AuroraPrize @DHAFoundation https://t.co/yFZzSu3810	2022-04-08T15:30:00.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}		[]	[]	[]	neutral
"@Uber @lyft @DoorDash @Postmates @Instacart @Grubhub @UberEats Shaani Mohamed was driving for Uber in Portland, Oregon on March 27, 2022

He was a Somali refugee working hard to support his wife &amp; eight children, ranging from 18 years to few months old

His community set up a gofundme because Uber won't support them:

https://t.co/JXPoLlwQTU https://t.co/vZvRam5Ed7"	2022-04-08T15:22:02.000Z	{'retweet_count': 5, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}		[]	[]	[]	positive
.@IRAP is filing a lawsuit on behalf of a separated Somali family which it hopes will see them be reunited in the US https://t.co/OkjULdWrAE	2022-04-08T13:56:51.000Z	{'retweet_count': 2, 'reply_count': 0, 'like_count': 7, 'quote_count': 0}		[]	[]	[]	positive
"Yesterday, we filed a lawsuit on behalf of a Somali refugee family who is still separated because of the #MuslimBan.

""We hope the government will stand by its word to reverse all of the effects of the Muslim ban"" -@marikoinNY 

@The_NewArab @Brookethenews
https://t.co/2nwIDAEToh"	2022-04-08T13:47:47.000Z	{'retweet_count': 14, 'reply_count': 0, 'like_count': 33, 'quote_count': 2}		[]	[]	[]	negative
@UNEthiopia @Mustafe_M_Omer @OCHA_Ethiopia @UNICEFEthiopia @WFP_Ethiopia @CanadaEthiopia @SwissAddisAbaba @JapanEthiopia @SweinEthiopia @EUinEthiopia @FAOEthiopia you should go see the displaced people in the Sitti area in the somali region, where there are over 100,000 displaced people.	2022-04-08T13:10:14.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	neutral
2/2. These areas include Hawd Pastoral of Central and Hiran, Addun Pastoral of Northeast and Central, Bay Bakool Low Potential Agropastoral and IDP settlements in Mogadishu, Baidoa and Dhusamareb, Somali Government and UN say.	2022-04-08T12:52:11.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}		['Baidoa', 'Dhuusamarreeb', 'Mogadishu', 'Tuulo Hiiraan']	['Bakool', 'Bay', 'Galgaduud', 'Banadir', 'Hiraan']	['Baydhaba', 'Dhuusamarreeb', 'Banadir', 'Belet Weyne']	negative
"Here for #AfricanImmigrants making a name for themselves in #diaspora. 

Read this article by @VOANews on how Ali Duale, a Somali-born refugee, navigated his #immigration journey to become an elected member of the provincial legislature in Canada.

https://t.co/JgRT1Bs2Uw"	2022-04-08T12:36:54.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}		[]	[]	[]	neutral
2/2. These areas include Hawd Pastoral of Central and Hiran, Addun Pastoral of Northeast and Central, Bay Bakool Low Potential Agropastoral and IDP settlements in Mogadishu, Baidoa and Dhusamareb, Somali Government and UN say.	2022-04-08T12:01:53.000Z	{'retweet_count': 0, 'reply_count': 1, 'like_count': 4, 'quote_count': 0}		['Baidoa', 'Dhuusamarreeb', 'Mogadishu', 'Tuulo Hiiraan']	['Bakool', 'Bay', 'Galgaduud', 'Banadir', 'Hiraan']	['Baydhaba', 'Dhuusamarreeb', 'Banadir', 'Belet Weyne']	negative
"URGENT:

A young Trans Somali refugee in Uganda who has been hospitalised &amp; recently came out of coma is being threatened with cops, if she doesn't pay the hospital bill. 

Please give what you can afford and SHARE:

https://t.co/YDZbHzG9Q3

Tikkie:

https://t.co/NXUSlwzIT4"	2022-04-08T11:10:29.000Z	{'retweet_count': 102, 'reply_count': 2, 'like_count': 54, 'quote_count': 5}		[]	[]	[]	positive
2nd Look Diversity Mixer ⁦@UCSDMedSchool⁩ served Somali sambusas, Mexican Burritos, Vietnamese spring rolls, Filipino lumpia &amp; turón, Greek spanakopita + lemon chicken skewers from immigrant and refugee owned restaurants https://t.co/8msKlOOJ6m	2022-04-10T03:36:24.000Z	{'retweet_count': 0, 'reply_count': 1, 'like_count': 10, 'quote_count': 1}		[]	[]	[]	neutral
@rngala Forcibly displaced and fleeing home country due to war? Is there war going on in Zim, Somali, Ethiopia, Nigeria or any other African country?	2022-04-09T20:09:51.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
"These somali moslems will not be happy until they have an Infidel/Kuffar child to blame for this death, their 3rd world sense of superiority is truly sickening especially as they are draining the taxpayers pocket continually 🤬👍🇬🇧🔱NFSE! 

https://t.co/Zd21H36HpL"	2022-04-09T13:45:05.000Z	{'retweet_count': 16, 'reply_count': 6, 'like_count': 29, 'quote_count': 2}		[]	[]	[]	negative
"Shukri Abdi died after getting into difficulties in the river in Bury during a heatwave in June 2019

https://t.co/1Pbeiz1d3E"	2022-04-09T13:30:00.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
Coroner's verdict that Somali refugee, 12, drowned by accident was 'flawed' https://t.co/s9SeNpl0lJ	2022-04-09T12:21:59.000Z	{'retweet_count': 2, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}		[]	[]	[]	negative
Coroner's verdict that Somali refugee, 12, drowned by accident was 'flawed' https://t.co/zkER5ofJ4C	2022-04-09T10:14:06.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
@sheegow99 @M_Farmaajo Waa runteeed,Maxaa ku Jaban warkeeeda? Ma ayadaa Ceer qaadato Qaxooti ah Aryaa	2022-04-09T07:00:11.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}	@ sheegow99 @M_Farmaajo It is true, what is wrong with her news? Are you a refugee from Arya?	[]	[]	[]	negative
